FID,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,FID_,AREA,SUM
1220,0,1220,84,33.715735659600000,29.307000777300001,-1.666034906130000,29.306950270700000,-1.665734259700000,1220,0.000001388777780,12.004897594499999
1221,0,1221,120,26.884225036000000,29.282526462200000,-1.665291637380000,29.282470834400002,-1.665055038770000,1221,0.000002777555560,15.851794242900000
1222,0,1222,127,12.065710111600000,30.407819800700000,-1.665165909030000,30.407714119300000,-1.665141480770000,1222,0.000002777555560,41.509599685700003
1223,0,1223,84,239.838228066000000,29.309834472999999,-1.666700360990000,29.310492598300002,-1.664634937730000,1223,0.000008332666680,122.897014618000000
1224,0,1224,120,28.022939557200001,29.285834716699998,-1.663948152750000,29.285755164800001,-1.663707699990000,1224,0.000001388777780,6.838601589200000
1225,0,1225,120,4.408124241220000,29.297293936500001,-1.662977045410000,29.297295809000001,-1.663016866240000,1225,0.000007638277790,39.894606113400002
1226,0,1226,127,52.410734791599999,30.407055893599999,-1.662857172470000,30.407483685300001,-1.662658836770000,1226,0.000004166333340,45.687882423399998
1227,0,1227,128,8.454604987030001,29.886986117900001,-1.663115412930000,29.887010460100001,-1.663042982840000,1227,0.000007638277790,82.941545486500004
1228,0,1228,128,32.947461283700001,29.832912249500001,-1.662273702590000,29.832964100400002,-1.661980342480000,1228,0.000001388777780,10.974753856700000
1229,0,1229,120,20.801439228400000,29.300877726800000,-1.661392658130000,29.300918908600000,-1.661576156960000,1229,0.000002083166670,12.139610052100000
1230,0,1230,71,91.231511618400006,30.407688431400000,-1.660833689160000,30.407107752999998,-1.661416160000000,1230,0.000001388777780,11.845960140200001
1231,0,1231,71,44.521459678699998,30.249423497500000,-1.660682675590000,30.249066066000001,-1.660863617870000,1231,0.000003471944450,13.815341472600000
1232,0,1232,71,16.597784428899999,30.435113192700001,-1.659486233850000,30.435204591400002,-1.659604858110000,1232,0.000002083166670,8.920770883560000
1233,0,1233,120,9.767304018110000,29.302873832600000,-1.659038745500000,29.302816551199999,-1.659105676820000,1233,0.000001388777780,8.798300266269999
1234,0,1234,128,30.383491914200000,29.826353310300000,-1.657741067310000,29.826179166900001,-1.657952709040000,1234,0.000003471944450,25.610780715899999
1235,0,1235,127,91.763602191800004,30.405488563399999,-1.657394836470000,30.404798421500001,-1.657849110040000,1235,0.000002083166670,19.638816356700001
1236,0,1236,120,350.595093383999990,29.290262713000001,-1.659790425100000,29.289659407999999,-1.662902406000000,1236,0.000025692388930,74.329722046900002
1237,0,1237,71,118.758205403000010,30.248397871000002,-1.656804198850000,30.247369908700001,-1.657092979350000,1237,0.000001388777780,5.419954538350000
1238,0,1238,110,1.537772212840000,29.878937416900001,-1.657184775940000,29.878925475199999,-1.657177776280000,1238,0.000002777555560,26.828372955300001
1239,0,1239,135,72.679669181700007,29.262339584100001,-1.694901942940000,29.262977632999998,-1.694761303000000,1239,0.000697860834450,44131.952222799999000
1240,0,1240,128,136.224909424000000,29.369305314999998,-1.657692288250000,29.370122314100001,-1.656774792100000,1240,0.000007638277790,125.627199172999990
1241,0,1241,128,28.293336338700001,29.823882176900000,-1.656517691750000,29.823938913199999,-1.656268268810000,1241,0.000004860722230,44.602169513699998
1242,0,1242,84,24.102975209099998,29.321027619700001,-1.657198790320000,29.321125589899999,-1.657393199010000,1242,0.000004860722230,29.699715614300001
1243,0,1243,73,26.130468637600000,29.907023899399999,-1.655041660390000,29.907129641000001,-1.654830659490000,1243,0.000002777555560,37.287232398999997
1244,0,1244,106,97.747412095700000,29.635055435300000,-1.654259203180000,29.634519999999998,-1.654960000000000,1244,0.000001388777780,10.103512287099999
1245,0,1245,110,101.096453127000000,29.902946113799999,-1.653634322750000,29.903717265800001,-1.653150903290000,1245,0.000000694388890,6.609670639040000
1246,0,1246,63,0.430824845828000,29.575037926499999,-1.653356194000000,29.575038965099999,-1.653359947420000,1246,0.000002777555560,27.873616218599999
1247,0,1247,110,39.078193064200001,29.912696820800001,-1.652973959720000,29.912362880500002,-1.653083359870000,1247,0.000000694388890,7.337199211120000
1248,0,1248,128,26.414810243500000,29.856521238599999,-1.652341594400000,29.856551634500001,-1.652104675300000,1248,0.000001388777780,12.486501693699999
1249,0,1249,120,18.032326485599999,29.312038514800001,-1.654678218420000,29.311956909100001,-1.654537326940000,1249,0.000006249500010,52.137554168699999
1250,0,1250,106,3.336915985820000,29.632149129100000,-1.651939315480000,29.632178947100002,-1.651936103150000,1250,0.000002083166670,16.968424320200000
1251,0,1251,73,18.977724260799999,29.936652895200002,-1.651206090130000,29.936594776800000,-1.651367444960000,1251,0.000001388777780,9.842259883880001
1252,0,1252,128,85.890676019300003,29.807798546800001,-1.651008177840000,29.807246913499998,-1.651551505420000,1252,0.000000694388890,8.847436904910000
1253,0,1253,128,142.318894362000010,29.801670391500000,-1.649616264360000,29.801047307400001,-1.648492246830000,1253,0.000001388777780,10.283225536300000
1254,0,1254,110,8.837016089280001,29.882338348899999,-1.651219416140000,29.882341932399999,-1.651139578930000,1254,0.000013193388910,126.728960036999990
1255,0,1255,103,0.145002045133000,30.031407557100000,-1.649743383980000,30.031408105299999,-1.649742194330000,1255,0.000002777555560,16.797864437099999
1256,0,1256,8,7.297470727650000,29.777077824100001,-1.648990575380000,29.777012435700001,-1.648985517430000,1256,0.000004860722230,64.813680648800002
1257,0,1257,120,13.623471053599999,29.313040590100002,-1.649113884940000,29.312955780300001,-1.649025027000000,1257,0.000004860722230,50.477843761400003
1258,0,1258,128,79.578692803899997,29.791189308800000,-1.648090472050000,29.791474387899999,-1.647430443050000,1258,0.000024998000040,406.533474445000020
1259,0,1259,102,36.825296465000001,29.409651465700001,-1.644498181880000,29.409976864299999,-1.644437478340000,1259,0.000002083166670,81.012152671799996
1260,0,1260,84,3.750946801580000,29.337246012100000,-1.642680007540000,29.337251241400001,-1.642713519030000,1260,0.000002083166670,25.526748657199999
1261,0,1261,84,1.035495405770000,29.339804382299999,-1.642539774510000,29.339804483900000,-1.642549138570000,1261,0.000004860722230,53.326887607600000
1262,0,1262,84,238.066412730000000,29.331934689600001,-1.642446336130000,29.332645154000001,-1.644477142000000,1262,0.000004860722230,97.280999183700004
1263,0,1263,127,103.620880086000000,30.388080659900002,-1.642215509500000,30.388583629999999,-1.643004169380000,1263,0.000002777555560,20.066354274700000
1264,0,1264,71,25.057677880699998,30.322396846099998,-1.641555902240000,30.322374577300000,-1.641781403600000,1264,0.000002777555560,19.458218574499998
1265,0,1265,128,95.000134130999996,29.380758121600000,-1.644746481370000,29.381029287499999,-1.645561139070000,1265,0.000052773555640,1741.393709900000000
1266,0,1266,128,296.281125549000020,29.401542003500001,-1.641129418150000,29.400568391000000,-1.638635519650000,1266,0.000022220444480,500.610474586000010
1267,0,1267,71,24.256928261799999,30.448787465399999,-1.637940395840000,30.448591033100001,-1.637845273510000,1267,0.000001388777780,5.824338674550000
1268,0,1268,123,192.464386308000000,29.895813184100000,-1.638047078850000,29.894109107399998,-1.638345219120000,1268,0.000002777555560,20.515028953600002
1269,0,1269,71,142.256369750000000,30.339947461300000,-1.636825078650000,30.339390709100002,-1.635666972770000,1269,0.000002777555560,18.864728927600002
1270,0,1270,57,9.561778576800000,30.179195471100002,-1.636428893450000,30.179240586900001,-1.636355297690000,1270,0.000002083166670,17.129703998600000
1271,0,1271,102,31.587194666799999,29.407833311099999,-1.639831735110000,29.407553215099998,-1.639878150030000,1271,0.000020137277810,641.213277816999950
1272,0,1272,120,183.867123295000000,29.314078292200001,-1.635390061290000,29.312472118100001,-1.635780520480000,1272,0.000006249500010,81.769330978400006
1273,0,1273,110,21.123362051499999,29.928443103799999,-1.634730381730000,29.928260007999999,-1.634679947000000,1273,0.000001388777780,12.853287220000000
1274,0,1274,111,28.415921077499998,29.632640944599999,-1.634227406190000,29.632388741100002,-1.634267735790000,1274,0.000004860722230,112.582754135000000
1275,0,1275,110,22.042583507700002,30.226506217299999,-1.632880638730000,30.226510008000002,-1.633079947000000,1275,0.000001388777780,12.758621692700000
1276,0,1276,74,3.344134319210000,29.326604194400002,-1.634291731350000,29.326578886299998,-1.634308041270000,1276,0.000006943888900,90.953099250799994
1277,0,1277,71,34.351835622000003,30.233565520300001,-1.632390696560000,30.233429985299999,-1.632669819960000,1277,0.000002083166670,10.908508539200000
1278,0,1278,103,46.456758123100002,30.033443661600000,-1.630468244680000,30.033233182000000,-1.630831082660000,1278,0.000001388777780,15.507629394500000
1279,0,1279,128,6.969703701060000,29.410775185599999,-1.634335896520000,29.410749402200000,-1.634278453200000,1279,0.000022914833370,804.543603897000030
1280,0,1280,74,38.641936607399998,29.322006310100001,-1.629314619250000,29.321902007999999,-1.629647947000000,1280,0.000002083166670,22.445446014400002
1281,0,1281,110,1.755275973040000,30.103149557500000,-1.629324486330000,30.103139385799999,-1.629312353350000,1281,0.000002777555560,24.291206836699999
1282,0,1282,74,4.195243552630000,29.368674659600000,-1.628348603430000,29.368676178200001,-1.628310694030000,1282,0.000001388777780,21.272568702699999
1283,0,1283,111,72.754860214499999,29.632516574800000,-1.628219003620000,29.631870068600001,-1.628120796660000,1283,0.000004166333340,60.180241584800001
1284,0,1284,110,21.462675000800001,30.030108517500000,-1.627842248970000,30.030296748200001,-1.627884608250000,1284,0.000003471944450,28.934740066500002
1285,0,1285,128,100.202667891000000,29.423587631000000,-1.626723777860000,29.422973479100001,-1.626061042880000,1285,0.000001388777780,20.752813339199999
1286,0,1286,120,70.919904645599999,29.313090880200001,-1.626934632140000,29.313377965400001,-1.627507253080000,1286,0.000004166333340,34.873067378999998
1287,0,1287,73,2.857944113360000,29.928540945700000,-1.626094546050000,29.928527126300001,-1.626116331900000,1287,0.000003471944450,50.084131240799998
1288,0,1288,110,75.233284873700001,30.015739932300001,-1.625243446660000,30.016143956800001,-1.624697910080000,1288,0.000001388777780,7.634217739110000
1289,0,1289,126,137.381570646000000,29.503891897599999,-1.625265185570000,29.504107893000000,-1.626488451000000,1289,0.000000694388890,6.456574916840000
1290,0,1290,74,138.918275733999990,29.367605659500001,-1.626004425430000,29.366400061000000,-1.626330658370000,1290,0.000005555111120,45.269147396100003
1291,0,1291,128,111.529994028999990,29.468734283100002,-1.625576635100000,29.469229196699999,-1.624699540470000,1291,0.000024998000040,693.251363753999950
1292,0,1292,128,102.448685427000000,29.489044479499999,-1.622882010040000,29.488582576900001,-1.622080541570000,1292,0.000001388777780,24.560578346300002
1293,0,1293,120,11.518725258600000,29.318060542100000,-1.623778798220000,29.317959875600000,-1.623754525620000,1293,0.000004860722230,98.905597686799993
1294,0,1294,128,14.953810159300000,29.465401330100001,-1.622183510320000,29.465328075100000,-1.622296887990000,1294,0.000002083166670,92.208889007600007
1295,0,1295,120,20.463398398199999,29.318679101800001,-1.621257341430000,29.318825000000000,-1.621369999000000,1295,0.000000694388890,8.475487709050000
1296,0,1296,73,88.034278709999995,29.947641313599998,-1.623258468940000,29.947267102400001,-1.622557013100000,1296,0.000010415833350,165.214075089000000
1297,0,1297,128,20.178481257600001,29.460429543299998,-1.620351001040000,29.460348855199999,-1.620514427090000,1297,0.000002777555560,72.295017242399993
1298,0,1298,120,135.299493931999990,29.319315821099998,-1.619385227500000,29.320051472599999,-1.620359461900000,1298,0.000002083166670,17.527515888200000
1299,0,1299,128,23.907955467800001,29.427747017800002,-1.622173352630000,29.427846854799999,-1.622364806750000,1299,0.000014582166690,72.794632643499995
1300,0,1300,120,21.118893031199999,29.321798263200002,-1.617887043670000,29.321968542499999,-1.617971389670000,1300,0.000001388777780,11.030081272100000
1301,0,1301,71,6.801760900470000,30.292022032799998,-1.617880783800000,30.292042112299999,-1.617822684870000,1301,0.000004166333340,22.496409416199999
1302,0,1302,74,88.694252318099998,29.357934820000001,-1.617516719600000,29.358724792099999,-1.617409915540000,1302,0.000003471944450,42.012499809300003
1303,0,1303,126,11.065548735500000,29.503240855600001,-1.617964003530000,29.503313022000000,-1.617895153170000,1303,0.000006943888900,337.125492096000020
1304,0,1304,128,18.267727428000001,29.435339845400001,-1.618865474640000,29.435282705599999,-1.619020351120000,1304,0.000034025055610,444.326994479000010
1305,0,1305,110,84.279825948099997,30.004809757699999,-1.614677999820000,30.004080325899999,-1.614472796690000,1305,0.000003471944450,37.957258224500002
1306,0,1306,128,71.243095635499998,29.454591276100000,-1.613103104660000,29.453965339000000,-1.613238529000000,1306,0.000004166333340,75.624897003200005
1307,0,1307,128,59.263484110000000,29.440879988100001,-1.612987055680000,29.440910809999998,-1.613522114000000,1307,0.000006249500010,239.801754950999990
1308,0,1308,127,125.133925864000010,30.384387552900002,-1.619555738820000,30.385476656400002,-1.619273873770000,1308,0.000073605222340,1623.021111250000100
1309,0,1309,128,18.241352670000001,29.498964776400001,-1.614202403120000,29.498964736100000,-1.614367371030000,1309,0.000037497000060,1173.164006710000000
1310,0,1310,110,41.223556483199999,29.978324082800000,-1.612739855590000,29.978530008000000,-1.612429947000000,1310,0.000008332666680,82.172971248600007
1311,0,1311,110,57.394522243600001,30.221568905500000,-1.611957939620000,30.221700006999999,-1.612459947000000,1311,0.000004166333340,48.085903644600002
1312,0,1312,128,28.460251556999999,29.449288946399999,-1.612349509000000,29.449202027599998,-1.612107443910000,1312,0.000030553111160,612.735678673000050
1313,0,1313,110,77.205546916100005,29.972966046600000,-1.609027921670000,29.972730258199999,-1.609684583820000,1313,0.000004860722230,68.276198387099996
1314,0,1314,74,172.135011271000000,29.353006985200000,-1.608247289280000,29.354161217200001,-1.607210854170000,1314,0.000002083166670,25.354229450199998
1315,0,1315,123,35.325509196500001,29.884419820200002,-1.609134258030000,29.884690711400001,-1.608967685520000,1315,0.000006943888900,78.670603275299996
1316,0,1316,71,51.072056354799997,30.502233057900000,-1.606968313510000,30.502671870200000,-1.607103683380000,1316,0.000001388777780,3.776670217510000
1317,0,1317,74,11.450874598400000,29.340314127399999,-1.605656195360000,29.340359344700001,-1.605749219700000,1317,0.000004860722230,64.908956527699999
1318,0,1318,74,105.975559390000000,29.353408608999999,-1.605277742830000,29.353154051000001,-1.606201275470000,1318,0.000002083166670,18.777060508700000
1319,0,1319,71,22.543041588099999,30.274063433399999,-1.604635329420000,30.274074014200000,-1.604431736890000,1319,0.000002083166670,14.150774478900001
1320,0,1320,123,59.063225984500001,29.882998585199999,-1.604986161140000,29.883528286099999,-1.605020217650000,1320,0.000002777555560,30.517967224100001
1321,0,1321,71,37.082494315700004,30.278946590299999,-1.604656472040000,30.278962341600000,-1.604321486740000,1321,0.000006943888900,70.876800060299999
1322,0,1322,134,13.486901703699999,30.079167324099998,-1.604149394420000,30.079255879200002,-1.604066117520000,1322,0.000002777555560,67.460876464799995
1323,0,1323,71,184.622669909000000,30.511985563300001,-1.605080816570000,30.510458543999999,-1.604427891000000,1323,0.000013193388910,9.075479209419999
1324,0,1324,71,12.832077254200000,30.253012234800000,-1.603265364630000,30.253002307599999,-1.603149746950000,1324,0.000003471944450,14.259961128200001
1325,0,1325,128,14.905279878300000,29.512957737699999,-1.602965896380000,29.512852257700001,-1.602882812830000,1325,0.000000694388890,15.651429176300001
1326,0,1326,111,19.578448523799999,29.629836995500000,-1.602935078020000,29.630011196000002,-1.602959947000000,1326,0.000001388777780,21.792778968800000
1327,0,1327,71,17.282121500700001,30.255734646499999,-1.602638640460000,30.255660057099998,-1.602501552350000,1327,0.000001388777780,5.689967632290000
1328,0,1328,73,1.403459254670000,29.988891600399999,-1.602991342660000,29.988904029299999,-1.602993499560000,1328,0.000002777555560,31.663233757000000
1329,0,1329,127,120.759883974999990,30.382192481699999,-1.602171832550000,30.383248349500001,-1.602424138460000,1329,0.000001388777780,4.300750851630000
1330,0,1330,63,136.014629668999990,29.515790042399999,-1.601595945120000,29.515890000999999,-1.600370000000000,1330,0.000002083166670,29.571075439500000
1331,0,1331,120,11.046335815500001,29.451137845000002,-1.604762897420000,29.451236200699999,-1.604776421500000,1331,0.000011804611130,150.726265907000000
1332,0,1332,120,31.043004736099999,29.347150485600000,-1.602389231220000,29.347163074600001,-1.602108775960000,1332,0.000020137277810,331.592578410999980
1333,0,1333,84,45.356989603899997,29.384796221599998,-1.598966254860000,29.384547088400002,-1.598641601210000,1333,0.000009721444460,140.630697727000010
1334,0,1334,120,41.273278253500003,29.333140704400002,-1.599213555790000,29.333389974900001,-1.598937156440000,1334,0.000006943888900,95.944303035700003
1335,0,1335,134,241.180675046000000,30.076086443099999,-1.598590509970000,30.077637453000001,-1.600114046000000,1335,0.000007638277790,1480.879226680000100
1336,0,1336,110,32.190478615000004,29.948673089800000,-1.597167920140000,29.948549358200001,-1.597431065900000,1336,0.000002777555560,27.108273983000000
1337,0,1337,128,27.475102913899999,29.755288151999999,-1.596216474050000,29.755455236100001,-1.596033533760000,1337,0.000002083166670,23.794785976400000
1338,0,1338,120,0.959630589471000,29.452491170399998,-1.595680775010000,29.452499416199998,-1.595683316510000,1338,0.000004166333340,20.370431661600001
1339,0,1339,120,18.735566190200000,29.450467756900000,-1.593084395440000,29.450447330900001,-1.593252581380000,1339,0.000006249500010,45.752470493300002
1340,0,1340,120,5.584303408590000,29.349011325199999,-1.592261824950000,29.348961420500000,-1.592256504970000,1340,0.000009721444460,126.941548346999990
1341,0,1341,111,48.190189713099997,29.633896049299999,-1.589951697500000,29.634326705399999,-1.589997604720000,1341,0.000007638277790,83.491643428800003
1342,0,1342,134,31.010573819299999,30.055844029999999,-1.590021610270000,30.055689674000000,-1.589788111000000,1342,0.000043052111180,1059.053782940000000
1343,0,1343,103,8.129626275000000,29.801619362499999,-1.586252746610000,29.801567018200000,-1.586201457710000,1343,0.000002083166670,18.534026622799999
1344,0,1344,64,256.424297124000020,29.532808120700000,-1.586600637720000,29.534765849999999,-1.585377420000000,1344,0.000004860722230,54.297198772400002
1345,0,1345,134,6.947887933680000,30.076730952799998,-1.589769067900000,30.076780004200000,-1.589730190610000,1345,0.000015276555580,1445.343557360000000
1346,0,1346,27,15.923177508300000,29.682399595100001,-1.585049518580000,29.682322561300001,-1.585170874010000,1346,0.000002777555560,60.334717750499998
1347,0,1347,128,63.065396067899997,29.525348289200000,-1.583562700790000,29.525834954000000,-1.583854980650000,1347,0.000000694388890,5.580128669740000
1348,0,1348,134,79.173877625800003,30.058475130400002,-1.584729987390000,30.059141336800000,-1.584981379830000,1348,0.000007638277790,233.316601752999990
1349,0,1349,120,12.465059905300000,29.444303265500000,-1.584856536110000,29.444277630999999,-1.584966274000000,1349,0.000006943888900,113.654130936000000
1350,0,1350,111,70.089533448300003,29.634965166000001,-1.582231898780000,29.635531195999999,-1.582509947000000,1350,0.000001388777780,27.282758712800000
1351,0,1351,80,35.535702320600002,29.752207863700001,-1.581910485740000,29.752454221600001,-1.581706000610000,1351,0.000003471944450,54.152361393000000
1352,0,1352,110,326.679054791999990,30.238346961600001,-1.581470091930000,30.237410008000001,-1.584269948000000,1352,0.000006249500010,56.815846919999998
1353,0,1353,120,40.059940627800003,29.476171355400002,-1.581541031100000,29.476138309800000,-1.581901788660000,1353,0.000008332666680,70.056124210400000
1354,0,1354,128,34.449602222800003,29.527304234599999,-1.580762882000000,29.527571802600001,-1.580919592050000,1354,0.000002777555560,37.058050632499999
1355,0,1355,120,17.258831552299998,29.433315797700001,-1.580684875550000,29.433329600099999,-1.580840338680000,1355,0.000009721444460,121.333812237000000
1356,0,1356,120,2.798011893630000,29.346459254799999,-1.579186773620000,29.346483867600000,-1.579181597510000,1356,0.000002083166670,27.124583244299998
1357,0,1357,120,74.624695500700000,29.426589799500000,-1.578852381890000,29.427115840599999,-1.578433796180000,1357,0.000003471944450,42.015550136599998
1358,0,1358,57,120.756302703000000,30.153020768800001,-1.578296928210000,30.153973582599999,-1.577774240700000,1358,0.000001388777780,7.228205204010000
1359,0,1359,120,19.195963617600000,29.483996476600002,-1.578094883290000,29.484063306800000,-1.578254927510000,1359,0.000002777555560,22.547622203800000
1360,0,1360,128,13.913596428700000,29.529377871900000,-1.577612967680000,29.529484672500001,-1.577678399070000,1360,0.000004860722230,55.135974407200003
1361,0,1361,133,8.966390723669999,29.638287948300000,-1.576886559270000,29.638366496800000,-1.576904638870000,1361,0.000004166333340,28.637945175199999
1362,0,1362,80,9.382924266810001,29.745829507800000,-1.575367873390000,29.745758815799999,-1.575321619650000,1362,0.000002083166670,23.495675563799999
1363,0,1363,128,61.222151657300003,29.531632753899999,-1.573030761340000,29.532078707000000,-1.573355015740000,1363,0.000001388777780,12.164620876300001
1364,0,1364,80,64.388552043000004,29.785912405900000,-1.572420865630000,29.786432355500001,-1.572676376030000,1364,0.000003471944450,47.010713577300002
1365,0,1365,84,97.584833434900005,29.375830856499999,-1.572436991020000,29.375155853900001,-1.573000377820000,1365,0.000005555111120,175.094573975000000
1366,0,1366,120,170.654391471000000,29.422968846300002,-1.573994614760000,29.423505087500001,-1.572548703110000,1366,0.000005555111120,42.389800548600000
1367,0,1367,128,24.227128423700002,29.533668671600001,-1.571522201260000,29.533778436900000,-1.571711418730000,1367,0.000002083166670,19.573062419900001
1368,0,1368,122,115.535100851000000,30.061647794999999,-1.575112957220000,30.061033605399999,-1.575955386360000,1368,0.000021526055590,3135.904060360000100
1369,0,1369,128,27.091919822000001,29.715645848299999,-1.571046239580000,29.715581260800001,-1.571282469910000,1369,0.000001388777780,23.711852073700001
1370,0,1370,73,32.298833419200001,29.891806867900002,-1.572100108210000,29.892096996799999,-1.572091535810000,1370,0.000006943888900,70.851545810700003
1371,0,1371,134,40.674751530499996,30.069887704199999,-1.580083526710000,30.069897206899999,-1.580451249610000,1371,0.000063883777880,3621.812366489999900
1372,0,1372,133,35.584959558700000,29.639277833300000,-1.570188837450000,29.638959167599999,-1.570215733070000,1372,0.000002083166670,14.689478874200001
1373,0,1373,120,12.188301556500001,29.419206693600000,-1.569873271410000,29.419191299500000,-1.569982403760000,1373,0.000004860722230,45.971972465500002
1374,0,1374,128,84.039292881300000,29.548797579100000,-1.566352470250000,29.549432922800001,-1.566763346590000,1374,0.000000694388890,13.652826309200000
1375,0,1375,120,4.087525346410000,29.414757298700000,-1.567032894580000,29.414733517799998,-1.567061067960000,1375,0.000009721444460,96.153763294200004
1376,0,1376,120,18.886375677400000,29.349134913299999,-1.566635383470000,29.349251771399999,-1.566759250650000,1376,0.000014582166690,294.402375221000000
1377,0,1377,49,89.621380771500000,30.319213616799999,-1.564433850570000,30.318506829099999,-1.564045274510000,1377,0.000004860722230,18.102626562099999
1378,0,1378,49,26.755693536300001,30.241656330500000,-1.561729034170000,30.241643774200000,-1.561970672520000,1378,0.000002777555560,21.427833080300001
1379,0,1379,127,86.062451205399995,30.391893089600000,-1.561919996260000,30.392666309999999,-1.561903334990000,1379,0.000002083166670,10.282786130900000
1380,0,1380,133,48.721131351399997,29.637335877700000,-1.560702570260000,29.637771646699999,-1.560745279720000,1380,0.000003471944450,31.137022495299998
1381,0,1381,120,13.714651295399999,29.352910065600000,-1.560680344360000,29.352787805900000,-1.560664682270000,1381,0.000004166333340,50.580495834399997
1382,0,1382,128,4.399040404400000,29.551589308000000,-1.562465806930000,29.551553641600002,-1.562448649220000,1382,0.000038191388950,1091.035921100000000
1383,0,1383,110,99.553184891699999,30.241121867800000,-1.557703251080000,30.241650008000001,-1.558429947000000,1383,0.000001388777780,14.408799171400000
1384,0,1384,127,72.519920410699996,30.393924655799999,-1.557703010920000,30.394442303300000,-1.558101446350000,1384,0.000002083166670,8.996638536450000
1385,0,1385,59,40.834766453999997,29.594211005100000,-1.557411627420000,29.594470537599999,-1.557150550100000,1385,0.000001388777780,10.863534450500000
1386,0,1386,128,83.504236905900001,29.553476852399999,-1.556711835390000,29.554151926700001,-1.557041616280000,1386,0.000001388777780,28.635457992599999
1387,0,1387,128,47.602623234200003,29.555075167999998,-1.556082694600000,29.554685053600000,-1.555906064040000,1387,0.000001388777780,26.937124252299999
1388,0,1388,120,28.821135588000001,29.398778104700000,-1.555899751870000,29.398725599700001,-1.556154987470000,1388,0.000007638277790,94.843144416800001
1389,0,1389,59,20.245280694500000,29.593936175400000,-1.555223434070000,29.594117256899999,-1.555241127310000,1389,0.000002083166670,16.044482708000000
1390,0,1390,120,2.376776009240000,29.354018681199999,-1.551970787940000,29.353997328399998,-1.551971297110000,1390,0.000001388777780,22.028225898700001
1391,0,1391,128,46.237437583700000,29.555727734400001,-1.552064905090000,29.556119439300002,-1.552204406740000,1391,0.000002777555560,46.815292358400001
1392,0,1392,120,0.428944827550000,29.514238722799998,-1.550299467370000,29.514240963999999,-1.550296311240000,1392,0.000001388777780,15.323223113999999
1393,0,1393,120,151.377491410999990,29.538323312999999,-1.548435034650000,29.537115529000001,-1.547805123000000,1393,0.000002083166670,46.153246879599997
1394,0,1394,59,1.990108727350000,29.630920055000001,-1.548009471050000,29.630935194500001,-1.548019051710000,1394,0.000001388777780,12.743523597699999
1395,0,1395,120,12.475744595000000,29.391594047900000,-1.548169537070000,29.391611426499999,-1.548058074820000,1395,0.000006249500010,91.949863433800004
1396,0,1396,80,4.908858745150000,29.728310543399999,-1.547396965970000,29.728281078500000,-1.547430004500000,1396,0.000002777555560,45.733494758600003
1397,0,1397,59,51.509468723600001,29.593132987699999,-1.546531822700000,29.592742113400000,-1.546781352700000,1397,0.000001388777780,13.567873001100001
1398,0,1398,49,208.671859340000000,30.352055111500000,-1.547317954210000,30.351886404199998,-1.545438456310000,1398,0.000008332666680,19.278024792699998
1399,0,1399,49,73.497480547400002,30.356638001699999,-1.545768152400000,30.356581145400000,-1.545105935830000,1399,0.000002083166670,8.344182729720000
1400,0,1400,128,36.263686481299999,29.558277955299999,-1.546624665700000,29.557970168400001,-1.546516908700000,1400,0.000010415833350,170.578260422000000
1401,0,1401,80,15.317334546400000,29.796457313800001,-1.544781641650000,29.796589669100001,-1.544743599460000,1401,0.000004166333340,83.743087768600006
1402,0,1402,49,94.852658760799997,30.374845477800001,-1.544154481180000,30.374622527400000,-1.543326532060000,1402,0.000014582166690,30.615454137299999
1403,0,1403,128,37.399890566899998,29.560167374999999,-1.541813079340000,29.559853973500001,-1.541690914840000,1403,0.000002777555560,52.849615096999997
1404,0,1404,120,105.496819085000000,29.354029101399998,-1.541966152380000,29.354973544000000,-1.542049132000000,1404,0.000004166333340,87.054994583099997
1405,0,1405,49,111.734944523000000,30.383268366900001,-1.542276913560000,30.383030951199999,-1.543258749720000,1405,0.000008332666680,12.992627501499999
1406,0,1406,120,84.452202904200007,29.356757081400001,-1.539417754030000,29.356021736599999,-1.539606636560000,1406,0.000000694388890,16.133695602400000
1407,0,1407,80,57.932050344899999,29.721001704599999,-1.538030601540000,29.721307960400001,-1.537606931530000,1407,0.000002083166670,45.302235603299998
1408,0,1408,123,27.625919295900001,29.844581387000002,-1.537511929080000,29.844396965700000,-1.537679181190000,1408,0.000002777555560,22.078160285900001
1409,0,1409,128,362.562525805000010,29.558404939799999,-1.536680630790000,29.561348624099999,-1.538085977000000,1409,0.000009027055570,194.233322144000000
1410,0,1410,80,109.936743265999990,29.682174465799999,-1.536702029610000,29.681636966100001,-1.535867830780000,1410,0.000004166333340,41.087184905999997
1411,0,1411,49,14.247886704400001,30.240931762300001,-1.540222025250000,30.241059334199999,-1.540232996650000,1411,0.000046524055630,609.812640666999980
1412,0,1412,59,70.965907159200000,29.635768400700002,-1.538632904360000,29.635615711200000,-1.538009782030000,1412,0.000034719444500,1011.699465749999900
1413,0,1413,133,106.017016100000010,29.634935565900001,-1.533944820850000,29.635877054000002,-1.533798120740000,1413,0.000001388777780,22.136072158800001
1414,0,1414,49,102.172259533000000,30.239183828600002,-1.534222559970000,30.240101474900001,-1.534253342230000,1414,0.000002777555560,30.120888233199999
1415,0,1415,120,10.651120959300000,29.532950111800002,-1.531352140480000,29.533045401300001,-1.531361208470000,1415,0.000001388777780,17.345632553100000
